USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME
RFregeau,Samson Activation and Tour report,/NMC/National Marketing Center/Rob/Weekly/Samson Activation and Tour report,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,TPS Daily Hyp CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS Daily Hyp CAL,Resched Movemnt,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,Vendor Daily Summary,/NMC/National Marketing Center/Vendor Daily Summary/Vendor Daily Summary,1 - Query: Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
TStash,NMC DDH Room Nights,/NMC/National Marketing Center/NMC DDH Room Nights,Query Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
TStash,TAC MKC AUDIT MK2,/NMC/National Marketing Center/TAC MKC AUDIT MK2,Query TACS,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
hinzunza,Activations Payroll,/NMC/National Marketing Center/Payroll/AutoPay/Activations Payroll,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
hinzunza,Marketing Payroll,/NMC/National Marketing Center/Payroll/AutoPay/Marketing Payroll,Query: TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
hinzunza,Owner Referral TMK Payroll,/Customer Analytics/Owner Referral TMK Payroll,Query OPC,DRIATLASREPORT,hyperion,PREMIER.P_TOUR_LEAD
malvarenga,Day of Owner Lookups 02-12-09 job,/Financial Services/Central Contracts/Jobs Central Contracts/Day of Owner Lookups 02-12-09 job,Query 2,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
mhang,Vlad - Lifetime Value NM Activity,/Business Management/Vlad Lifetime Values Schedule/Vlad - Lifetime Value NM Activity,Tour Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
svchyperion,Z_LEADS_SWEEPS_SAMSON_20161212,/_IT_MKT/SWAT/Z_LEADS_SWEEPS_SAMSON_20161212,Query SWEEPS Leads,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
svchyperion,Z_PREQUAL_FICO,/_IT_MKT/ACXIOM/Z_PREQUAL_FICO,Query AGENT TOURS,DRIDATASERVICE,nmcc,PREMIER.P_TOUR_LEAD
svchyperion,Z_PUR_LEAD_TOURED_PH_PII_MIX,/_IT_MKT/SWAT/Z_PUR_LEAD_TOURED_PH_PII_MIX,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
svchyperion,Z_PUR_LEAD_TOURED_PH_PII_MIX,/_IT_MKT/SWAT/Z_PUR_LEAD_TOURED_PH_PII_MIX,Query2,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
svchyperion,Z_SEV_EXCLUDE,/_IT_MKT/DAILY/Z_SEV_EXCLUDE,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
ttrujillo,DRI BOUNCEBACKPREQUAL,/_IT_MKT/ACXIOM/DRI BOUNCEBACKPREQUAL,Query BB TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,EQUITY TOUR Deposits_PII,/_IT_MKT/SWAT/EQUITY TOUR Deposits_PII,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,NAV REP STATUS REPORT,/_IT_MKT/NAV/NAV REP STATUS REPORT,NAV SHOW TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,NMCL_ILX_OWN_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_ILX_OWN_REVISIT_PII_MIX,QueryOPEN DATED,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,NMCL_OWNER_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_OWNER_REVISIT_PII_MIX,QueryOPEN DATED,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
ttrujillo,NMCL_TR_OWN_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_TR_OWN_REVISIT_PII_MIX,QueryOPEN DATED,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,NMO THE WATERFALL,/_IT_MKT/SWAT/NMO THE WATERFALL,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,NMO THE WATERFALL,/_IT_MKT/SWAT/NMO THE WATERFALL,Query FUTURE DATED TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,NMO THE WATERFALL,/_IT_MKT/SWAT/NMO THE WATERFALL,Query TOURED AFTER NMO,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query FUTURE DATED TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query TOURED AFTER NMO,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
ttrujillo,Z_WEL_CERT_OWNER_TO_BOOK AXNEW_PII_NOT,/_IT_MKT/SWAT/Z_WEL_CERT_OWNER_TO_BOOK AXNEW_PII_NOT,Query TAC 2,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
AEpsilon,CVV Current Cycle Qual tours,/NMC/National Marketing Center/Rob/CVV Current Cycle Tours/CVV Current Cycle Qual tours,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
AEpsilon,CVV Tours,/NMC/National Marketing Center/CVV Tours/CVV Tours,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
APeterson,Daily Activations,/NMC/National Marketing Center/Daily Activations,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
APeterson,NMC ESSBASE VPG Flash by OPC,/NMC/NMC ESSBASE VPG Flash by OPC,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
BLove,SHOWCASE MKT FLASH,/_IT_MKT/SHOWCASE_MARKETING/SHOWCASE MKT FLASH,Query OPC and CONF,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,Agent Monthly Qualified,/NMC/National Marketing Center/Rob/Confirmation Report/Agent Monthly Qualified,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,Agent Tour Grid,/NMC/National Marketing Center/Agent Tour Grid/Agent Tour Grid,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,Agent Tour Grid,/NMC/National Marketing Center/Rob/Agent Pipeline Grid/Agent Tour Grid,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,BookQry,/NMC/National Marketing Center/Rob/BookQry,Booking qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,Confirm YoY Performance,/NMC/National Marketing Center/Rob/Confirmation Report/Confirm YoY Performance,Confirms,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,Confirmations,/NMC/National Marketing Center/Rob/Confirmation Report/Confirmations,Agent Tour,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL Confirm CAL,/NMC/National Marketing Center/OMC SKIP/ORL Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL Confirm CAL,/NMC/National Marketing Center/OMC SKIP/ORL Confirm CAL,Verify Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL PA RPM Errors CAL,/NMC/National Marketing Center/ORL PA RPM Errors/ORL PA RPM Errors CAL,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,Activations,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,DDC Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,PA Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,PAE Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,ACT Agent Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,ACT Agent Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,Agent Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,Agent Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,OR Agent Pkg Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,OR Agt Pkg Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Confirm CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Agent Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Agent Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Agent Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,DDC Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,PA Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,PAE Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,Pilot Company Booking Errors,/NMC/National Marketing Center/Rob/Pilot Rd Company Errors/Pilot Company Booking Errors,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,QA TM Audit,/NMC/National Marketing Center/Rob/QA TM Audit/QA TM Audit,Tour qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Admin Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Verify Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Agent Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Agent Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Agent Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Tours CAL,/NMC/National Marketing Center/SoCal SKIP/SC Tours CAL,DDN Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SC Tours CAL,/NMC/National Marketing Center/SoCal SKIP/SC Tours CAL,DT Tours Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SKIP Sales & Cancel CAL,/NMC/National Marketing Center/Rob/SKIP V2/SKIP Sales & Cancel CAL,Cancel & Role,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SKIP Sales & Cancel CAL,/NMC/National Marketing Center/Rob/SKIP V2/SKIP Sales & Cancel CAL,Sales & Role,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,Activations,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,NMO Flips,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,OPC3 Pkg Purchase,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,Tour Agents,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,TourQry,/NMC/National Marketing Center/Rob/TourQry,Activator qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
RFregeau,TourQry,/NMC/National Marketing Center/Rob/TourQry,Hooked qry,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
TStash,NLG Package Sales - Daily,/NMC/NLG FPS Reporting/Scheduled/NLG Package Sales - Daily,Query2,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
hinzunza,Activations Payroll,/NMC/National Marketing Center/Payroll/AutoPay/Activations Payroll,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
hinzunza,Marketing Payroll,/NMC/National Marketing Center/Payroll/AutoPay/Marketing Payroll,Query: TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR_MKT_PERSONNEL
ttrujillo,THE_OWNER KITS 2012 AXNEW,/_IT_MKT/ACXIOM/THE_OWNER KITS 2012 AXNEW,Query Sampler Agent TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_MKT_PERSONNEL
AEpsilon,CVV Current Cycle Qual tours,/NMC/National Marketing Center/Rob/CVV Current Cycle Tours/CVV Current Cycle Qual tours,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
AEpsilon,CVV Tours,/NMC/National Marketing Center/CVV Tours/CVV Tours,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
AEpsilon,Weekday Over Weekend,/NMC/National Marketing Center/Weekday vs. Weekend/Weekday Over Weekend,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
ALitton,2.Club eBlasts&Quick Getaway,/Yield Management/Reservations/Power Users - Reservations/2.Club eBlasts&Quick Getaway,QueryResv,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Alternative Synergie,/NMC/Alternative Synergie,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Atlas Contracts attached to wrong tour,/NMC/Atlas Contracts attached to wrong tour,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Confirmations to Work2,/NMC/Confirmations to Work2,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DDH NMC 2016 QTR Rpt SC,/NMC/DDH NMC 2016 QTR Rpt SC,Query TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DDH Stolen-Current Month.bqy,/NMC/AP/DDH Stolen-Current Month.bqy,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DEALS_THE_REPORT,/NMC/DEALS_THE_REPORT,Query CM TOUR STATS,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DRI Created - PTE - 2140 WIP,/NMC/National Marketing Center/DRI Created - PTE - 2140 WIP,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DRINCCC TOUR Review,/NMC/DRINCCC TOUR Review,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DRINCCC VPG X-Check NEW,/NMC/DRINCCC VPG X-Check NEW,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DRI_Created for Confirmation,/NMC/DRI_Created for Confirmation,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,DRI_Created for Confirmation-OPEN,/NMC/DRI_Created for Confirmation-OPEN,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,ESAM EOD,/NMC/ESAM EOD,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Lead Locator,/NMC/National Marketing Center/Lead Locator,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Liki Tiki NMC arrivals,/NMC/Liki Tiki NMC arrivals,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,NMC Active Tour vs Cxld Res,/NMC/NMC Active Tour vs Cxld Res,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,NMC_No_Show_Tours_Today,/NMC/NMC_No_Show_Tours_Today,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,NMC_TOUR_Review NQ,/NMC/NMC_TOUR_Review NQ,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Samson General MKT Invoicing,/NMC/Samson General MKT Invoicing,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Samson General MKT Pipeline,/NMC/Samson General MKT Pipeline,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Samson Pipeline,/NMC/Samson Pipeline,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,TourPro Monday Report,/NMC/TourPro Monday Report,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN - Global X,/NMC/VEN - Global X,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN - Prospects DM,/NMC/VEN - Prospects DM,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN - Time 2 Visit,/NMC/VEN - Time 2 Visit,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN - Travel Smart,/NMC/VEN - Travel Smart,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN EZ Travel Weekly,/NMC/VEN EZ Travel Weekly,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN GFS,/NMC/VEN GFS,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN Winning Ways bbs,/NMC/VEN Winning Ways bbs,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,VEN Wyndstar Report,/NMC/VEN Wyndstar Report,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Weekly NMO Arrivals,/NMC/National Marketing Center/Weekly NMO Arrivals,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
APeterson,Weekly Unhooked TAC Arrivals,/NMC/National Marketing Center/Weekly Unhooked TAC Arrivals,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
BLove,EQUITY Room rate rentals and ARRIVAL SCORES EU,/_IT_MKT/EU/EQUITY Room rate rentals and ARRIVAL SCORES EU,Query Resv,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
BLove,NMCL_SHOWCASE_NO_SHOW_PII_MIX,/_IT_MKT/SWAT/NMCL_SHOWCASE_NO_SHOW_PII_MIX,Query AUSLIVE TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_TYPE
BLove,NMCL_TNB_EU_PII_MIX,/_IT_MKT/SWAT/NMCL_TNB_EU_PII_MIX,Query AUSLIVE,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_TYPE
BLove,SHOWCASE MKT FLASH,/_IT_MKT/SHOWCASE_MARKETING/SHOWCASE MKT FLASH,Query TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
KCalmy,Current Year Prequal Analysis,/IT QA/Equifax Project/Current Year Prequal Analysis,Query5,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
KCalmy,Current Year Prequal Analysis,/IT QA/Equifax Project/Untitled,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
KMarck,Tour Stats JEv2.bqy,/Accounting/Sales & Marketing Accounting/Tour Stats JEv2.bqy,Tour Stats JE Query,DRIATLASREPORT,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,Agent Monthly Qualified,/NMC/National Marketing Center/Rob/Confirmation Report/Agent Monthly Qualified,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,Confirm YoY Performance,/NMC/National Marketing Center/Rob/Confirmation Report/Confirm YoY Performance,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,Confirmations,/NMC/National Marketing Center/Rob/Confirmation Report/Confirmations,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,DTA,/NMC/National Marketing Center/Rob/DTA/DTA,Hooked Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,Hourly Stats,/NMC/National Marketing Center/Rob/DTA/Hourly Stats,Hooked Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,NMC DDH Room Nights,/NMC/National Marketing Center/NMC DDH Room Nights,Query Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL Confirm CAL,/NMC/National Marketing Center/OMC SKIP/ORL Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL Confirm CAL,/NMC/National Marketing Center/OMC SKIP/ORL Confirm CAL,Lead Gen,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL Confirm CAL,/NMC/National Marketing Center/OMC SKIP/ORL Confirm CAL,Verify Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,Activations,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,DDC Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,PA Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL RSS CAL,/NMC/National Marketing Center/OMC SKIP/ORL RSS CAL,PAE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,OR Pkg Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,OR Pkg Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,PR Confirm CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,DDC Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,PA Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,PAE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Admin Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Verify Qry,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SC Tours CAL,/NMC/National Marketing Center/SoCal SKIP/SC Tours CAL,DDN Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SC Tours CAL,/NMC/National Marketing Center/SoCal SKIP/SC Tours CAL,DT Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,NMO Flips,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,OPC3 Pkg Purchase,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,Tours2,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
RFregeau,Samson Activation and Tour report,/NMC/National Marketing Center/Rob/Weekly/Samson Activation and Tour report,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_TYPE
